,symbol,country,currency,estimateCurrency,exchange,finnhubIndustry,ipo,logo,marketCapitalization,name,phone,shareOutstanding,ticker,weburl,date,epsActual,epsEstimate,hour,quarter,revenueActual,revenueEstimate,year
517,M,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Retail,1992-02-05,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/M.png,5215.885219,Macy's Inc,15135797585.0,276.41,M,https://www.macysinc.com/,2024-08-20,,0.3001,amc,2,,5210808720.0,2025
518,NAVI,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Financial Services,2014-04-17,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/NAVI.png,1576.729057,Navient Corp,17038103000.0,111.82,NAVI,https://www.navient.com/,2024-10-23,,0.3188,amc,3,,165444000.0,2024
519,NAVI,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Financial Services,2014-04-17,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/NAVI.png,1576.729057,Navient Corp,17038103000.0,111.82,NAVI,https://www.navient.com/,2024-07-23,,0.4527,amc,2,,167688000.0,2024
520,NCLH,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.","Hotels, Restaurants & Leisure",2013-01-18,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/NCLH.png,8005.897883,Norwegian Cruise Line Holdings Ltd,13054364000.0,429.04,NCLH,https://www.nclhltd.com/,2024-10-30,,0.9322,amc,3,,2767944287.0,2024
521,NCLH,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.","Hotels, Restaurants & Leisure",2013-01-18,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/NCLH.png,8005.897883,Norwegian Cruise Line Holdings Ltd,13054364000.0,429.04,NCLH,https://www.nclhltd.com/,2024-08-01,,0.3519,amc,2,,2428807547.0,2024
522,NDAQ,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Financial Services,2002-07-08,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/NDAQ.png,35058.95146999999,Nasdaq Inc,12124018700.0,576.53,NDAQ,https://www.nasdaq.com/,2024-10-16,,0.6843,amc,3,,1172269588.0,2024
523,NDAQ,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Financial Services,2002-07-08,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/NDAQ.png,35058.95146999999,Nasdaq Inc,12124018700.0,576.53,NDAQ,https://www.nasdaq.com/,2024-07-25,,0.6494,amc,2,,1144806832.0,2024
524,NEE,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Utilities,1950-02-15,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/NEE.png,148172.88743,Nextera Energy Inc,15616946333.0,2054.53,NEE,https://www.nexteraenergy.com/,2024-10-22,,1.0307,amc,3,,8130228602.0,2024
525,NEE,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Utilities,1950-02-15,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/NEE.png,148172.88743,Nextera Energy Inc,15616946333.0,2054.53,NEE,https://www.nexteraenergy.com/,2024-07-25,,0.9668,amc,2,,7490919085.0,2024
526,NEM,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Metals & Mining,1940-01-27,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/NEM.png,50611.325254,Newmont Corporation,13038637414.0,1153.14,NEM,https://newmont.com/,2024-10-24,,0.7318,amc,3,,4760363512.0,2024
527,NEM,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Metals & Mining,1940-01-27,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/NEM.png,50611.325254,Newmont Corporation,13038637414.0,1153.14,NEM,https://newmont.com/,2024-07-24,,0.5883,amc,2,,4220962538.0,2024
528,NFLX,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Media,2002-05-23,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/NFLX.png,295486.1528369999,Netflix Inc,14085403700.0,430.9,NFLX,https://www.netflix.com/,2024-10-16,,4.8116,amc,3,,10000925539.0,2024
529,NFLX,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Media,2002-05-23,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/NFLX.png,295486.1528369999,Netflix Inc,14085403700.0,430.9,NFLX,https://www.netflix.com/,2024-07-18,,4.8394,amc,2,,9718669497.0,2024
530,NI,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Utilities,1962-12-19,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/NI.png,12960.507857,NiSource Inc,12196475200.0,448.31,NI,https://www.nisource.com/,2024-10-30,,0.2039,amc,3,,1136090000.0,2024
531,NI,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Utilities,1962-12-19,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/NI.png,12960.507857,NiSource Inc,12196475200.0,448.31,NI,https://www.nisource.com/,2024-07-31,,0.1324,amc,2,,1165960000.0,2024
532,NKE,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.","Textiles, Apparel & Luxury Goods",1980-12-02,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/NKE.png,109375.582375,Nike Inc,15036713173.0,1509.36,NKE,https://about.nike.com/,2024-09-26,,0.8486,amc,1,,12672003571.0,2025
533,NOC,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Aerospace & Defense,1951-12-10,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/NOC.png,62707.793722,Northrop Grumman Corp,17032802900.0,147.99,NOC,https://www.northropgrumman.com/,2024-10-24,,6.0891,amc,3,,10243150663.0,2024
534,NOC,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Aerospace & Defense,1951-12-10,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/NOC.png,62707.793722,Northrop Grumman Corp,17032802900.0,147.99,NOC,https://www.northropgrumman.com/,2024-07-25,,5.9953,amc,2,,10123315284.0,2024
535,NOV,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Energy,1996-10-29,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/NOV.png,7000.986611999999,Nov Inc,13462233000.0,395.54,NOV,https://www.nov.com/,2024-10-24,,0.4227,amc,3,,2322915099.0,2024
536,NOV,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Energy,1996-10-29,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/NOV.png,7000.986611999999,Nov Inc,13462233000.0,395.54,NOV,https://www.nov.com/,2024-07-25,,0.3521,amc,2,,2215261280.0,2024
537,NRG,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Utilities,2004-02-05,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/NRG.png,16523.780224,NRG Energy Inc,17135373000.0,208.48,NRG,https://www.nrg.com/,2024-10-31,,2.271,bmo,3,,9248954810.0,2024
538,NRG,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Utilities,2004-02-05,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/NRG.png,16523.780224,NRG Energy Inc,17135373000.0,208.48,NRG,https://www.nrg.com/,2024-08-07,,1.6029,bmo,2,,8403024260.0,2024
539,NSC,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Road & Rail,1982-06-02,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/NSC.png,48289.124336,Norfolk Southern Corp,14704636807.0,225.91,NSC,http://www.nscorp.com/,2024-10-23,,3.1616,amc,3,,3154828930.0,2024
540,NSC,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Road & Rail,1982-06-02,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/NSC.png,48289.124336,Norfolk Southern Corp,14704636807.0,225.91,NSC,http://www.nscorp.com/,2024-07-25,,2.9364,amc,2,,3081662570.0,2024
541,NTAP,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Technology,1995-11-21,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/NTAP.png,27184.355451,NetApp Inc,14088226000.0,205.8,NTAP,https://www.netapp.com/,2024-08-28,,1.4833,amc,1,,1556282676.0,2025
542,NTRS,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Financial Services,1980-03-17,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/NTRS.png,17171.383171,Northern Trust Corp,13126306000.0,204.59,NTRS,https://www.northerntrust.com/,2024-10-16,,1.7444,amc,3,,1868895816.0,2024
543,NTRS,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Financial Services,1980-03-17,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/NTRS.png,17171.383171,Northern Trust Corp,13126306000.0,204.59,NTRS,https://www.northerntrust.com/,2024-07-17,,1.7804,amc,2,,1953258924.0,2024
544,NUE,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Metals & Mining,1972-07-12,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/NUE.png,36024.20512,Nucor Corp,17043667000.0,239.76,NUE,https://nucor.com/,2024-10-21,,2.8061,amc,3,,7939361166.0,2024
545,NUE,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Metals & Mining,1972-07-12,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/NUE.png,36024.20512,Nucor Corp,17043667000.0,239.76,NUE,https://nucor.com/,2024-07-22,,2.3371,amc,2,,7857089636.0,2024
546,NVDA,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Semiconductors,1999-01-22,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/NVDA.png,3231948.120117,NVIDIA Corp,14084862000.0,24600.0,NVDA,https://www.nvidia.com/,2024-11-19,,0.7102,amc,3,,31891377548.0,2025
547,NVDA,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Semiconductors,1999-01-22,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/NVDA.png,3231948.120117,NVIDIA Corp,14084862000.0,24600.0,NVDA,https://www.nvidia.com/,2024-08-21,,0.6459,amc,2,,28950073469.0,2025
548,NWL,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Consumer products,1979-06-28,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/NWL.png,2383.025508,Newell Brands Inc,18004241941.0,415.2,NWL,https://www.newellbrands.com/,2024-10-25,,0.2038,amc,3,,1952815476.0,2024
549,NWL,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Consumer products,1979-06-28,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/NWL.png,2383.025508,Newell Brands Inc,18004241941.0,415.2,NWL,https://www.newellbrands.com/,2024-07-26,,0.2178,amc,2,,2065551333.0,2024
550,NWSA,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Media,2013-06-19,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/NWSA.png,15029.248868000002,News Corp,12124163400.0,569.89,NWSA,https://newscorp.com/,2024-11-07,,0.1697,amc,1,,2626322265.0,2025
551,NWSA,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Media,2013-06-19,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/NWSA.png,15029.248868000002,News Corp,12124163400.0,569.89,NWSA,https://newscorp.com/,2024-08-07,,0.1462,amc,4,,2521083000.0,2024
552,NWSA,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Media,2013-06-19,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/NWSA.png,15029.248868000002,News Corp,12124163400.0,569.89,NWSA,https://newscorp.com/,2024-11-07,,0.1697,amc,1,,2626322265.0,2025
553,NWSA,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Media,2013-06-19,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/NWSA.png,15029.248868000002,News Corp,12124163400.0,569.89,NWSA,https://newscorp.com/,2024-08-07,,0.1462,amc,4,,2521083000.0,2024
554,OKE,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Energy,1954-05-24,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/OKE.png,48104.177387,ONEOK Inc,19185887000.0,583.65,OKE,https://www.oneok.com/,2024-10-29,,1.3216,amc,3,,6309275575.0,2024
555,OKE,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Energy,1954-05-24,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/OKE.png,48104.177387,ONEOK Inc,19185887000.0,583.65,OKE,https://www.oneok.com/,2024-08-05,,1.2266,amc,2,,6034453565.0,2024
556,OMC,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Media,1980-03-17,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/OMC.png,17724.906723,Omnicom Group Inc,12124153600.0,195.83,OMC,https://www.omnicomgroup.com/,2024-10-15,,2.0328,amc,3,,3868215998.0,2024
557,OMC,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Media,1980-03-17,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/OMC.png,17724.906723,Omnicom Group Inc,12124153600.0,195.83,OMC,https://www.omnicomgroup.com/,2024-07-16,,1.937,amc,2,,3855636620.0,2024
558,ORCL,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Technology,1986-03-12,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/ORCL.png,387694.3797280001,Oracle Corp,17378671000.0,2748.51,ORCL,https://www.oracle.com/,2024-09-09,,1.3505,amc,1,,13502886286.0,2025
559,ORLY,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Retail,1993-04-23,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/ORLY.png,59814.02187199999,O'Reilly Automotive Inc,14178295878.0,58.89,ORLY,https://corporate.oreillyauto.com/,2024-10-23,,12.093,amc,3,,4577972058.0,2024
560,ORLY,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Retail,1993-04-23,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/ORLY.png,59814.02187199999,O'Reilly Automotive Inc,14178295878.0,58.89,ORLY,https://corporate.oreillyauto.com/,2024-07-24,,11.353,amc,2,,4433685510.0,2024
561,OXY,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Energy,1964-03-03,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/OXY.png,54102.576708,Occidental Petroleum Corp,17132157000.0,886.64,OXY,https://www.oxy.com/,2024-11-05,,0.9927,amc,3,,7447186631.0,2024
562,OXY,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Energy,1964-03-03,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/OXY.png,54102.576708,Occidental Petroleum Corp,17132157000.0,886.64,OXY,https://www.oxy.com/,2024-08-07,,0.9196,amc,2,,7190900434.0,2024
563,O,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Real Estate,1994-10-18,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/942959030586.png,45942.056624,Realty Income Corp,17607412111.0,870.77,O,https://www.realtyincome.com/,2024-11-04,,0.3774,amc,3,,1284204888.0,2024
564,O,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Real Estate,1994-10-18,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/942959030586.png,45942.056624,Realty Income Corp,17607412111.0,870.77,O,https://www.realtyincome.com/,2024-08-05,,0.3631,amc,2,,1266041238.0,2024
565,PAYX,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Professional Services,1983-08-26,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/PAYX.png,42122.90981999999,Paychex Inc,15853856666.0,359.96,PAYX,https://www.paychex.com/,2024-09-25,,1.2267,amc,1,,1370378527.0,2025
566,PCAR,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Machinery,1980-03-17,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/PCAR.png,53116.897657,Paccar Inc,14254687400.0,524.15,PCAR,https://www.paccar.com/,2024-10-22,,1.9891,amc,3,,7883694954.0,2024
567,PCAR,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Machinery,1980-03-17,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/PCAR.png,53116.897657,Paccar Inc,14254687400.0,524.15,PCAR,https://www.paccar.com/,2024-07-23,,2.1758,amc,2,,8429537346.0,2024
568,PCG,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Utilities,1919-07-24,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/PCG.png,37058.327802,PG&E Corp,14159731000.0,2137.16,PCG,https://www.pgecorp.com/,2024-10-24,,0.3062,amc,3,,6511047315.0,2024
569,PCG,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Utilities,1919-07-24,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/PCG.png,37058.327802,PG&E Corp,14159731000.0,2137.16,PCG,https://www.pgecorp.com/,2024-07-25,,0.2988,amc,2,,5938365952.0,2024
570,PDCO,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Health Care,1992-09-01,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/PDCO.png,2043.93053,Patterson Companies Inc,16516861600.0,87.76,PDCO,https://www.pattersoncompanies.com/,2024-08-28,,0.3385,amc,1,,1627640724.0,2025
571,PEG,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Utilities,1948-03-31,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/PEG.png,37644.923201,Public Service Enterprise Group Inc,19734307000.0,498.08,PEG,https://corporate.pseg.com/,2024-10-29,,0.9795,amc,3,,2506499153.0,2024
572,PEG,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Utilities,1948-03-31,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/PEG.png,37644.923201,Public Service Enterprise Group Inc,19734307000.0,498.08,PEG,https://corporate.pseg.com/,2024-07-30,,0.7718,amc,2,,2199516390.0,2024
573,PEP,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Beverages,1919-12-18,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/PEP.png,222577.846748,PepsiCo Inc,19142532000.0,1374.79,PEP,https://www.pepsico.com/,2024-10-08,,2.4318,amc,3,,24446859847.0,2024
574,PEP,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Beverages,1919-12-18,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/PEP.png,222577.846748,PepsiCo Inc,19142532000.0,1374.79,PEP,https://www.pepsico.com/,2024-07-11,,2.1848,bmo,2,,22893312823.0,2024
575,PFE,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Pharmaceuticals,1944-01-17,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/PFE.png,157077.94778899997,Pfizer Inc,12127332323.0,5666.59,PFE,https://www.pfizer.com/,2024-10-29,,0.5452,amc,3,,14949338876.0,2024
576,PFE,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Pharmaceuticals,1944-01-17,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/PFE.png,157077.94778899997,Pfizer Inc,12127332323.0,5666.59,PFE,https://www.pfizer.com/,2024-07-30,,0.4582,amc,2,,13173723405.0,2024
577,PFG,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Insurance,2001-10-26,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/PFG.png,18954.597922000004,Principal Financial Group Inc,15152475111.0,234.38,PFG,https://www.principal.com/,2024-10-24,,2.0081,amc,3,,3925735336.0,2024
578,PFG,US,USD,USD,NASDAQ NMS - GLOBAL MARKET,Insurance,2001-10-26,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/PFG.png,18954.597922000004,Principal Financial Group Inc,15152475111.0,234.38,PFG,https://www.principal.com/,2024-07-25,,1.9093,amc,2,,3855170000.0,2024
579,PGR,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Insurance,1987-01-06,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/PGR.png,122697.95354600002,Progressive Corp,14404615000.0,585.7,PGR,https://www.progressive.com/,2024-11-01,,2.446,amc,3,,18859216586.0,2024
580,PGR,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Insurance,1987-01-06,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/PGR.png,122697.95354600002,Progressive Corp,14404615000.0,585.7,PGR,https://www.progressive.com/,2024-07-11,,2.1754,amc,2,,17661860192.0,2024
581,PG,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Consumer products,1950-03-22,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/PG.png,390980.014805,Procter & Gamble Co,15139831100.0,2360.14,PG,https://us.pg.com/,2024-10-16,,1.9901,amc,1,,23117186954.0,2025
582,PG,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Consumer products,1950-03-22,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/PG.png,390980.014805,Procter & Gamble Co,15139831100.0,2360.14,PG,https://us.pg.com/,2024-07-30,,1.4097,amc,4,,21441428290.0,2024
583,PHM,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Consumer products,1983-06-29,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/PHM.png,22022.817443,Pultegroup Inc,14049786400.0,210.34,PHM,https://www.pultegroupinc.com/,2024-10-22,,3.268,amc,3,,4442781626.0,2024
584,PHM,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Consumer products,1983-06-29,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/PHM.png,22022.817443,Pultegroup Inc,14049786400.0,210.34,PHM,https://www.pultegroupinc.com/,2024-07-23,,3.3004,amc,2,,4537107627.0,2024
585,PH,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Machinery,1964-12-09,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/PH.png,65386.227363,Parker-Hannifin Corp,12168963000.0,128.54,PH,https://www.parker.com/us/en/home.html,2024-10-31,,6.2758,amc,1,,5032063970.0,2025
586,PH,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Machinery,1964-12-09,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/PH.png,65386.227363,Parker-Hannifin Corp,12168963000.0,128.54,PH,https://www.parker.com/us/en/home.html,2024-08-01,,6.404,amc,4,,5235957620.0,2024
587,PKG,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Packaging,2000-01-28,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/PKG.png,15833.179369,Packaging Corp of America,18474823000.0,89.8,PKG,https://www.packagingcorp.com/,2024-09-16,,2.3875,amc,3,,2076416246.0,2024
588,PKG,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Packaging,2000-01-28,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/PKG.png,15833.179369,Packaging Corp of America,18474823000.0,89.8,PKG,https://www.packagingcorp.com/,2024-07-23,,2.1286,amc,2,,2030276921.0,2024
589,PLD,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Real Estate,1997-11-21,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/942959032636.png,108588.210784,Prologis Inc,14153949000.0,925.84,PLD,https://www.prologis.com/,2024-10-15,,0.6302,amc,3,,1947177868.0,2024
590,PLD,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Real Estate,1997-11-21,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/942959032636.png,108588.210784,Prologis Inc,14153949000.0,925.84,PLD,https://www.prologis.com/,2024-07-17,,0.5999,amc,2,,1895488098.0,2024
591,PM,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Tobacco,2008-03-17,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/PM.png,158051.808039,Philip Morris International Inc,12039052410.0,1554.56,PM,https://www.pmi.com/,2024-10-22,,1.818,bmo,3,,9803488160.0,2024
592,PM,US,USD,USD,"NEW YORK STOCK EXCHANGE, INC.",Tobacco,2008-03-17,https://static2.finnhub.io/file/publicdatany/finnhubimage/stock_logo/PM.png,158051.808039,Philip Morris International Inc,12039052410.0,1554.56,PM,https://www.pmi.com/,2024-07-23,,1.6132,bmo,2,,9431312759.0,2024
